"","det_num","fdr","tdr","alpha","method","delta","op"
"8782",272,0.856617647058823,0.847826086956522,0.25,"mdr",0.2,0.1
"8783",234,0.833333333333333,0.847826086956522,0.3,"mdr",0.2,0.1
"8784",164,0.792682926829268,0.739130434782609,0.4,"mdr",0.2,0.1
"8785",1,0,0.0217391304347826,0.1,"leb",0.2,0.1
"8786",1,0,0.0217391304347826,0.15,"leb",0.2,0.1
"8787",1,0,0.0217391304347826,0.2,"leb",0.2,0.1
"8788",1,0,0.0217391304347826,0.25,"leb",0.2,0.1
"8789",1,0,0.0217391304347826,0.3,"leb",0.2,0.1
"8790",1,0,0.0217391304347826,0.4,"leb",0.2,0.1
"8791",44,0.227272727272727,0.739130434782609,0.1,"sda",0.2,0.1
"8792",44,0.227272727272727,0.739130434782609,0.15,"sda",0.2,0.1
"8793",46,0.260869565217391,0.739130434782609,0.2,"sda",0.2,0.1
"8794",48,0.291666666666667,0.739130434782609,0.25,"sda",0.2,0.1
"8795",48,0.291666666666667,0.739130434782609,0.3,"sda",0.2,0.1
"8796",51,0.333333333333333,0.739130434782609,0.4,"sda",0.2,0.1
"8797",122,0.688524590163934,0.826086956521739,0.1,"mdr",0.2,0.1
"8798",79,0.531645569620253,0.804347826086957,0.15,"mdr",0.2,0.1
"8799",58,0.413793103448276,0.739130434782609,0.2,"mdr",0.2,0.1
"8800",45,0.288888888888889,0.695652173913043,0.25,"mdr",0.2,0.1
"8801",37,0.216216216216216,0.630434782608696,0.3,"mdr",0.2,0.1
"8802",25,0.12,0.478260869565217,0.4,"mdr",0.2,0.1
"8803",1,0,0.0217391304347826,0.1,"leb",0.2,0.1
"8804",1,0,0.0217391304347826,0.15,"leb",0.2,0.1
"8805",1,0,0.0217391304347826,0.2,"leb",0.2,0.1
"8806",1,0,0.0217391304347826,0.25,"leb",0.2,0.1
"8807",1,0,0.0217391304347826,0.3,"leb",0.2,0.1
"8808",1,0,0.0217391304347826,0.4,"leb",0.2,0.1
"8809",32,0.03125,0.673913043478261,0.1,"sda",0.2,0.1
"8810",37,0.0540540540540541,0.760869565217391,0.15,"sda",0.2,0.1
"8811",38,0.0789473684210526,0.760869565217391,0.2,"sda",0.2,0.1
"8812",38,0.0789473684210526,0.760869565217391,0.25,"sda",0.2,0.1
"8813",38,0.0789473684210526,0.760869565217391,0.3,"sda",0.2,0.1
"8814",40,0.1,0.782608695652174,0.4,"sda",0.2,0.1
"8815",122,0.680327868852459,0.847826086956522,0.1,"mdr",0.2,0.1
"8816",81,0.530864197530864,0.826086956521739,0.15,"mdr",0.2,0.1
"8817",59,0.389830508474576,0.782608695652174,0.2,"mdr",0.2,0.1
"8818",45,0.266666666666667,0.717391304347826,0.25,"mdr",0.2,0.1
"8819",36,0.166666666666667,0.652173913043478,0.3,"mdr",0.2,0.1
"8820",24,0.0416666666666667,0.5,0.4,"mdr",0.2,0.1
"8821",1,0,0.0217391304347826,0.1,"leb",0.2,0.1
"8822",1,0,0.0217391304347826,0.15,"leb",0.2,0.1
"8823",1,0,0.0217391304347826,0.2,"leb",0.2,0.1
"8824",1,0,0.0217391304347826,0.25,"leb",0.2,0.1
"8825",1,0,0.0217391304347826,0.3,"leb",0.2,0.1
"8826",1,0,0.0217391304347826,0.4,"leb",0.2,0.1
"8827",30,0.1,0.58695652173913,0.1,"sda",0.2,0.1
"8828",36,0.194444444444444,0.630434782608696,0.15,"sda",0.2,0.1
"8829",45,0.244444444444444,0.739130434782609,0.2,"sda",0.2,0.1
"8830",52,0.326923076923077,0.760869565217391,0.25,"sda",0.2,0.1
"8831",50,0.32,0.739130434782609,0.3,"sda",0.2,0.1
"8832",67,0.492537313432836,0.739130434782609,0.4,"sda",0.2,0.1
"8833",319,0.865203761755486,0.934782608695652,0.1,"mdr",0.2,0.1
"8834",256,0.8359375,0.91304347826087,0.15,"mdr",0.2,0.1
"8835",205,0.8,0.891304347826087,0.2,"mdr",0.2,0.1
"8836",164,0.768292682926829,0.826086956521739,0.25,"mdr",0.2,0.1
"8837",130,0.723076923076923,0.782608695652174,0.3,"mdr",0.2,0.1
"8838",82,0.658536585365854,0.608695652173913,0.4,"mdr",0.2,0.1
"8839",0,0,0,0.1,"leb",0.2,0.1
"8840",0,0,0,0.15,"leb",0.2,0.1
"8841",0,0,0,0.2,"leb",0.2,0.1
"8842",0,0,0,0.25,"leb",0.2,0.1
"8843",0,0,0,0.3,"leb",0.2,0.1
"8844",0,0,0,0.4,"leb",0.2,0.1
"8845",27,0.185185185185185,0.478260869565217,0.1,"sda",0.2,0.1
"8846",28,0.214285714285714,0.478260869565217,0.15,"sda",0.2,0.1
"8847",34,0.264705882352941,0.543478260869565,0.2,"sda",0.2,0.1
"8848",34,0.264705882352941,0.543478260869565,0.25,"sda",0.2,0.1
"8849",37,0.243243243243243,0.608695652173913,0.3,"sda",0.2,0.1
"8850",50,0.38,0.673913043478261,0.4,"sda",0.2,0.1
"8851",384,0.8828125,0.978260869565217,0.1,"mdr",0.2,0.1
"8852",341,0.873900293255132,0.934782608695652,0.15,"mdr",0.2,0.1
"8853",300,0.86,0.91304347826087,0.2,"mdr",0.2,0.1
"8854",260,0.842307692307692,0.891304347826087,0.25,"mdr",0.2,0.1
"8855",224,0.821428571428571,0.869565217391304,0.3,"mdr",0.2,0.1
"8856",154,0.746753246753247,0.847826086956522,0.4,"mdr",0.2,0.1
"8857",0,0,0,0.1,"leb",0.2,0.1
"8858",0,0,0,0.15,"leb",0.2,0.1
"8859",0,0,0,0.2,"leb",0.2,0.1
"8860",0,0,0,0.25,"leb",0.2,0.1
"8861",0,0,0,0.3,"leb",0.2,0.1
"8862",0,0,0,0.4,"leb",0.2,0.1
"8863",31,0.129032258064516,0.58695652173913,0.1,"sda",0.2,0.1
"8864",34,0.117647058823529,0.652173913043478,0.15,"sda",0.2,0.1
"8865",37,0.162162162162162,0.673913043478261,0.2,"sda",0.2,0.1
"8866",38,0.184210526315789,0.673913043478261,0.25,"sda",0.2,0.1
"8867",40,0.2,0.695652173913043,0.3,"sda",0.2,0.1
"8868",53,0.30188679245283,0.804347826086957,0.4,"sda",0.2,0.1
"8869",203,0.788177339901478,0.934782608695652,0.1,"mdr",0.2,0.1
"8870",149,0.718120805369127,0.91304347826087,0.15,"mdr",0.2,0.1
"8871",111,0.666666666666667,0.804347826086957,0.2,"mdr",0.2,0.1
"8872",84,0.571428571428571,0.782608695652174,0.25,"mdr",0.2,0.1
"8873",63,0.492063492063492,0.695652173913043,0.3,"mdr",0.2,0.1
"8874",37,0.351351351351351,0.521739130434783,0.4,"mdr",0.2,0.1
"8875",1,0,0.0217391304347826,0.1,"leb",0.2,0.1
"8876",1,0,0.0217391304347826,0.15,"leb",0.2,0.1
"8877",1,0,0.0217391304347826,0.2,"leb",0.2,0.1
"8878",1,0,0.0217391304347826,0.25,"leb",0.2,0.1
"8879",1,0,0.0217391304347826,0.3,"leb",0.2,0.1
"8880",1,0,0.0217391304347826,0.4,"leb",0.2,0.1
"8881",30,0.166666666666667,0.543478260869565,0.1,"sda",0.2,0.1
"8882",40,0.225,0.673913043478261,0.15,"sda",0.2,0.1
"8883",47,0.25531914893617,0.760869565217391,0.2,"sda",0.2,0.1
"8884",53,0.320754716981132,0.782608695652174,0.25,"sda",0.2,0.1
"8885",56,0.357142857142857,0.782608695652174,0.3,"sda",0.2,0.1
"8886",66,0.363636363636364,0.91304347826087,0.4,"sda",0.2,0.1
"8887",348,0.870689655172414,0.978260869565217,0.1,"mdr",0.2,0.1
"8888",292,0.845890410958904,0.978260869565217,0.15,"mdr",0.2,0.1
"8889",242,0.814049586776859,0.978260869565217,0.2,"mdr",0.2,0.1
"8890",200,0.775,0.978260869565217,0.25,"mdr",0.2,0.1
"8891",167,0.736526946107784,0.956521739130435,0.3,"mdr",0.2,0.1
"8892",114,0.649122807017544,0.869565217391304,0.4,"mdr",0.2,0.1
"8893",1,0,0.0217391304347826,0.1,"leb",0.2,0.1
"8894",1,0,0.0217391304347826,0.15,"leb",0.2,0.1
"8895",1,0,0.0217391304347826,0.2,"leb",0.2,0.1
"8896",1,0,0.0217391304347826,0.25,"leb",0.2,0.1
"8897",1,0,0.0217391304347826,0.3,"leb",0.2,0.1
"8898",1,0,0.0217391304347826,0.4,"leb",0.2,0.1
"8899",22,0,0.478260869565217,0.1,"sda",0.2,0.1
"8900",30,0.0666666666666667,0.608695652173913,0.15,"sda",0.2,0.1
"8901",35,0.0857142857142857,0.695652173913043,0.2,"sda",0.2,0.1
"8902",42,0.19047619047619,0.739130434782609,0.25,"sda",0.2,0.1
"8903",37,0.0810810810810811,0.739130434782609,0.3,"sda",0.2,0.1
"8904",46,0.152173913043478,0.847826086956522,0.4,"sda",0.2,0.1
"8905",197,0.771573604060914,0.978260869565217,0.1,"mdr",0.2,0.1
"8906",140,0.7,0.91304347826087,0.15,"mdr",0.2,0.1
"8907",103,0.660194174757282,0.760869565217391,0.2,"mdr",0.2,0.1
"8908",77,0.558441558441558,0.739130434782609,0.25,"mdr",0.2,0.1
"8909",58,0.431034482758621,0.717391304347826,0.3,"mdr",0.2,0.1
"8910",33,0.303030303030303,0.5,0.4,"mdr",0.2,0.1
"8911",1,0,0.0217391304347826,0.1,"leb",0.2,0.1
"8912",1,0,0.0217391304347826,0.15,"leb",0.2,0.1
"8913",1,0,0.0217391304347826,0.2,"leb",0.2,0.1
"8914",1,0,0.0217391304347826,0.25,"leb",0.2,0.1
"8915",1,0,0.0217391304347826,0.3,"leb",0.2,0.1
"8916",1,0,0.0217391304347826,0.4,"leb",0.2,0.1
"8917",31,0.0967741935483871,0.608695652173913,0.1,"sda",0.2,0.1
"8918",41,0.24390243902439,0.673913043478261,0.15,"sda",0.2,0.1
"8919",42,0.261904761904762,0.673913043478261,0.2,"sda",0.2,0.1
"8920",45,0.288888888888889,0.695652173913043,0.25,"sda",0.2,0.1
"8921",51,0.352941176470588,0.717391304347826,0.3,"sda",0.2,0.1
"8922",60,0.45,0.717391304347826,0.4,"sda",0.2,0.1
"8923",253,0.818181818181818,1,0.1,"mdr",0.2,0.1
"8924",199,0.778894472361809,0.956521739130435,0.15,"mdr",0.2,0.1
"8925",158,0.727848101265823,0.934782608695652,0.2,"mdr",0.2,0.1
"8926",125,0.68,0.869565217391304,0.25,"mdr",0.2,0.1
"8927",102,0.627450980392157,0.826086956521739,0.3,"mdr",0.2,0.1
"8928",68,0.514705882352941,0.717391304347826,0.4,"mdr",0.2,0.1
"8929",0,0,0,0.1,"leb",0.2,0.1
"8930",0,0,0,0.15,"leb",0.2,0.1
"8931",0,0,0,0.2,"leb",0.2,0.1
"8932",0,0,0,0.25,"leb",0.2,0.1
"8933",0,0,0,0.3,"leb",0.2,0.1
"8934",0,0,0,0.4,"leb",0.2,0.1
"8935",36,0.0555555555555556,0.739130434782609,0.1,"sda",0.2,0.1
"8936",37,0.0540540540540541,0.760869565217391,0.15,"sda",0.2,0.1
"8937",37,0.0540540540540541,0.760869565217391,0.2,"sda",0.2,0.1
"8938",41,0.121951219512195,0.782608695652174,0.25,"sda",0.2,0.1
"8939",43,0.13953488372093,0.804347826086957,0.3,"sda",0.2,0.1
"8940",46,0.217391304347826,0.782608695652174,0.4,"sda",0.2,0.1
"8941",164,0.731707317073171,0.956521739130435,0.1,"mdr",0.2,0.1
"8942",113,0.646017699115044,0.869565217391304,0.15,"mdr",0.2,0.1
"8943",84,0.535714285714286,0.847826086956522,0.2,"mdr",0.2,0.1
"8944",66,0.46969696969697,0.760869565217391,0.25,"mdr",0.2,0.1
"8945",54,0.388888888888889,0.717391304347826,0.3,"mdr",0.2,0.1
"8946",34,0.205882352941176,0.58695652173913,0.4,"mdr",0.2,0.1
"8947",0,0,0,0.1,"leb",0.2,0.1
"8948",0,0,0,0.15,"leb",0.2,0.1
"8949",0,0,0,0.2,"leb",0.2,0.1
"8950",0,0,0,0.25,"leb",0.2,0.1
"8951",0,0,0,0.3,"leb",0.2,0.1
"8952",0,0,0,0.4,"leb",0.2,0.1
"8953",40,0.125,0.760869565217391,0.1,"sda",0.2,0.1
"8954",44,0.204545454545455,0.760869565217391,0.15,"sda",0.2,0.1
"8955",45,0.244444444444444,0.739130434782609,0.2,"sda",0.2,0.1
"8956",57,0.350877192982456,0.804347826086957,0.25,"sda",0.2,0.1
"8957",52,0.288461538461538,0.804347826086957,0.3,"sda",0.2,0.1
"8958",54,0.277777777777778,0.847826086956522,0.4,"sda",0.2,0.1
"8959",24,0.166666666666667,0.434782608695652,0.1,"mdr",0.2,0.1
"8960",17,0.117647058823529,0.326086956521739,0.15,"mdr",0.2,0.1
"8961",12,0.0833333333333333,0.239130434782609,0.2,"mdr",0.2,0.1
"8962",9,0.111111111111111,0.173913043478261,0.25,"mdr",0.2,0.1
"8963",7,0.142857142857143,0.130434782608696,0.3,"mdr",0.2,0.1
"8964",5,0,0.108695652173913,0.4,"mdr",0.2,0.1
"8965",0,0,0,0.1,"leb",0.2,0.1
"8966",0,0,0,0.15,"leb",0.2,0.1
"8967",0,0,0,0.2,"leb",0.2,0.1
"8968",0,0,0,0.25,"leb",0.2,0.1
"8969",0,0,0,0.3,"leb",0.2,0.1
"8970",0,0,0,0.4,"leb",0.2,0.1
"8971",37,0.108108108108108,0.717391304347826,0.1,"sda",0.2,0.1
"8972",34,0.0588235294117647,0.695652173913043,0.15,"sda",0.2,0.1
"8973",35,0.0571428571428571,0.717391304347826,0.2,"sda",0.2,0.1
"8974",44,0.181818181818182,0.782608695652174,0.25,"sda",0.2,0.1
"8975",47,0.191489361702128,0.826086956521739,0.3,"sda",0.2,0.1
"8976",48,0.208333333333333,0.826086956521739,0.4,"sda",0.2,0.1
"8977",190,0.768421052631579,0.956521739130435,0.1,"mdr",0.2,0.1
"8978",137,0.693430656934307,0.91304347826087,0.15,"mdr",0.2,0.1
"8979",100,0.59,0.891304347826087,0.2,"mdr",0.2,0.1
"8980",76,0.5,0.826086956521739,0.25,"mdr",0.2,0.1
"8981",59,0.457627118644068,0.695652173913043,0.3,"mdr",0.2,0.1
"8982",41,0.317073170731707,0.608695652173913,0.4,"mdr",0.2,0.1
"8983",1,0,0.0217391304347826,0.1,"leb",0.2,0.1
"8984",1,0,0.0217391304347826,0.15,"leb",0.2,0.1
"8985",1,0,0.0217391304347826,0.2,"leb",0.2,0.1
"8986",1,0,0.0217391304347826,0.25,"leb",0.2,0.1
"8987",1,0,0.0217391304347826,0.3,"leb",0.2,0.1
"8988",1,0,0.0217391304347826,0.4,"leb",0.2,0.1
"8989",33,0.121212121212121,0.630434782608696,0.1,"sda",0.2,0.1
"8990",35,0.171428571428571,0.630434782608696,0.15,"sda",0.2,0.1
"8991",46,0.239130434782609,0.760869565217391,0.2,"sda",0.2,0.1
"8992",47,0.25531914893617,0.760869565217391,0.25,"sda",0.2,0.1
"8993",50,0.3,0.760869565217391,0.3,"sda",0.2,0.1
"8994",53,0.339622641509434,0.760869565217391,0.4,"sda",0.2,0.1
"8995",294,0.857142857142857,0.91304347826087,0.1,"mdr",0.2,0.1
"8996",235,0.838297872340426,0.826086956521739,0.15,"mdr",0.2,0.1
"8997",189,0.804232804232804,0.804347826086957,0.2,"mdr",0.2,0.1
"8998",153,0.764705882352941,0.782608695652174,0.25,"mdr",0.2,0.1
"8999",123,0.723577235772358,0.739130434782609,0.3,"mdr",0.2,0.1
"9000",80,0.6125,0.673913043478261,0.4,"mdr",0.2,0.1
"9001",0,0,0,0.1,"leb",0.2,0.2
"9002",0,0,0,0.15,"leb",0.2,0.2
"9003",0,0,0,0.2,"leb",0.2,0.2
"9004",0,0,0,0.25,"leb",0.2,0.2
"9005",0,0,0,0.3,"leb",0.2,0.2
"9006",0,0,0,0.4,"leb",0.2,0.2
"9007",63,0.0634920634920635,0.634408602150538,0.1,"sda",0.2,0.2
"9008",75,0.133333333333333,0.698924731182796,0.15,"sda",0.2,0.2
"9009",80,0.15,0.731182795698925,0.2,"sda",0.2,0.2
"9010",87,0.183908045977011,0.763440860215054,0.25,"sda",0.2,0.2
"9011",94,0.234042553191489,0.774193548387097,0.3,"sda",0.2,0.2
"9012",100,0.28,0.774193548387097,0.4,"sda",0.2,0.2
"9013",261,0.662835249042146,0.946236559139785,0.1,"mdr",0.2,0.2
"9014",203,0.58128078817734,0.913978494623656,0.15,"mdr",0.2,0.2
"9015",161,0.496894409937888,0.870967741935484,0.2,"mdr",0.2,0.2
"9016",129,0.410852713178295,0.817204301075269,0.25,"mdr",0.2,0.2
"9017",104,0.336538461538462,0.741935483870968,0.3,"mdr",0.2,0.2
"9018",68,0.161764705882353,0.612903225806452,0.4,"mdr",0.2,0.2
"9019",1,0,0.010752688172043,0.1,"leb",0.2,0.2
"9020",1,0,0.010752688172043,0.15,"leb",0.2,0.2
"9021",1,0,0.010752688172043,0.2,"leb",0.2,0.2
"9022",1,0,0.010752688172043,0.25,"leb",0.2,0.2
"9023",1,0,0.010752688172043,0.3,"leb",0.2,0.2
"9024",1,0,0.010752688172043,0.4,"leb",0.2,0.2
"9025",62,0.129032258064516,0.580645161290323,0.1,"sda",0.2,0.2
"9026",72,0.0972222222222222,0.698924731182796,0.15,"sda",0.2,0.2
"9027",72,0.152777777777778,0.655913978494624,0.2,"sda",0.2,0.2
"9028",85,0.235294117647059,0.698924731182796,0.25,"sda",0.2,0.2
"9029",90,0.266666666666667,0.709677419354839,0.3,"sda",0.2,0.2
"9030",104,0.298076923076923,0.78494623655914,0.4,"sda",0.2,0.2
"9031",225,0.604444444444444,0.956989247311828,0.1,"mdr",0.2,0.2
"9032",176,0.511363636363636,0.924731182795699,0.15,"mdr",0.2,0.2
"9033",143,0.433566433566434,0.870967741935484,0.2,"mdr",0.2,0.2
"9034",118,0.347457627118644,0.827956989247312,0.25,"mdr",0.2,0.2
"9035",99,0.252525252525253,0.795698924731183,0.3,"mdr",0.2,0.2
"9036",68,0.147058823529412,0.623655913978495,0.4,"mdr",0.2,0.2
"9037",0,0,0,0.1,"leb",0.2,0.2
"9038",0,0,0,0.15,"leb",0.2,0.2
"9039",0,0,0,0.2,"leb",0.2,0.2
"9040",0,0,0,0.25,"leb",0.2,0.2
"9041",0,0,0,0.3,"leb",0.2,0.2
"9042",0,0,0,0.4,"leb",0.2,0.2
"9043",50,0.04,0.516129032258065,0.1,"sda",0.2,0.2
"9044",62,0.0645161290322581,0.623655913978495,0.15,"sda",0.2,0.2
"9045",77,0.168831168831169,0.688172043010753,0.2,"sda",0.2,0.2
"9046",81,0.197530864197531,0.698924731182796,0.25,"sda",0.2,0.2
"9047",86,0.232558139534884,0.709677419354839,0.3,"sda",0.2,0.2
"9048",107,0.327102803738318,0.774193548387097,0.4,"sda",0.2,0.2
"9049",272,0.661764705882353,0.989247311827957,0.1,"mdr",0.2,0.2
"9050",214,0.579439252336449,0.967741935483871,0.15,"mdr",0.2,0.2
"9051",171,0.497076023391813,0.924731182795699,0.2,"mdr",0.2,0.2
"9052",139,0.438848920863309,0.838709677419355,0.25,"mdr",0.2,0.2
"9053",114,0.385964912280702,0.752688172043011,0.3,"mdr",0.2,0.2
"9054",73,0.219178082191781,0.612903225806452,0.4,"mdr",0.2,0.2
"9055",5,0,0.0537634408602151,0.1,"leb",0.2,0.2
"9056",5,0,0.0537634408602151,0.15,"leb",0.2,0.2
"9057",5,0,0.0537634408602151,0.2,"leb",0.2,0.2
"9058",5,0,0.0537634408602151,0.25,"leb",0.2,0.2
"9059",5,0,0.0537634408602151,0.3,"leb",0.2,0.2
"9060",5,0,0.0537634408602151,0.4,"leb",0.2,0.2
"9061",64,0.09375,0.623655913978495,0.1,"sda",0.2,0.2
"9062",84,0.19047619047619,0.731182795698925,0.15,"sda",0.2,0.2
"9063",93,0.225806451612903,0.774193548387097,0.2,"sda",0.2,0.2
"9064",95,0.242105263157895,0.774193548387097,0.25,"sda",0.2,0.2
"9065",94,0.265957446808511,0.741935483870968,0.3,"sda",0.2,0.2
"9066",108,0.342592592592593,0.763440860215054,0.4,"sda",0.2,0.2
"9067",381,0.763779527559055,0.967741935483871,0.1,"mdr",0.2,0.2
"9068",336,0.735119047619048,0.956989247311828,0.15,"mdr",0.2,0.2
"9069",294,0.707482993197279,0.924731182795699,0.2,"mdr",0.2,0.2
"9070",254,0.673228346456693,0.89247311827957,0.25,"mdr",0.2,0.2
"9071",216,0.634259259259259,0.849462365591398,0.3,"mdr",0.2,0.2
"9072",152,0.506578947368421,0.806451612903226,0.4,"mdr",0.2,0.2
"9073",1,0,0.010752688172043,0.1,"leb",0.2,0.2
"9074",1,0,0.010752688172043,0.15,"leb",0.2,0.2
"9075",1,0,0.010752688172043,0.2,"leb",0.2,0.2
"9076",1,0,0.010752688172043,0.25,"leb",0.2,0.2
"9077",1,0,0.010752688172043,0.3,"leb",0.2,0.2
"9078",1,0,0.010752688172043,0.4,"leb",0.2,0.2
"9079",60,0.1,0.580645161290323,0.1,"sda",0.2,0.2
"9080",67,0.134328358208955,0.623655913978495,0.15,"sda",0.2,0.2
"9081",80,0.1625,0.720430107526882,0.2,"sda",0.2,0.2
"9082",85,0.188235294117647,0.741935483870968,0.25,"sda",0.2,0.2
"9083",86,0.197674418604651,0.741935483870968,0.3,"sda",0.2,0.2
"9084",105,0.342857142857143,0.741935483870968,0.4,"sda",0.2,0.2
"9085",177,0.508474576271186,0.935483870967742,0.1,"mdr",0.2,0.2
"9086",131,0.366412213740458,0.89247311827957,0.15,"mdr",0.2,0.2
"9087",105,0.276190476190476,0.817204301075269,0.2,"mdr",0.2,0.2
"9088",86,0.174418604651163,0.763440860215054,0.25,"mdr",0.2,0.2
"9089",72,0.152777777777778,0.655913978494624,0.3,"mdr",0.2,0.2
"9090",49,0.0816326530612245,0.483870967741935,0.4,"mdr",0.2,0.2
"9091",1,0,0.010752688172043,0.1,"leb",0.2,0.2
"9092",1,0,0.010752688172043,0.15,"leb",0.2,0.2
"9093",1,0,0.010752688172043,0.2,"leb",0.2,0.2
"9094",1,0,0.010752688172043,0.25,"leb",0.2,0.2
"9095",1,0,0.010752688172043,0.3,"leb",0.2,0.2
"9096",1,0,0.010752688172043,0.4,"leb",0.2,0.2
"9097",58,0.0862068965517241,0.56989247311828,0.1,"sda",0.2,0.2
"9098",55,0.0909090909090909,0.537634408602151,0.15,"sda",0.2,0.2
"9099",68,0.147058823529412,0.623655913978495,0.2,"sda",0.2,0.2
"9100",74,0.175675675675676,0.655913978494624,0.25,"sda",0.2,0.2
"9101",81,0.222222222222222,0.67741935483871,0.3,"sda",0.2,0.2
"9102",88,0.261363636363636,0.698924731182796,0.4,"sda",0.2,0.2
"9103",283,0.678445229681979,0.978494623655914,0.1,"mdr",0.2,0.2
"9104",225,0.617777777777778,0.924731182795699,0.15,"mdr",0.2,0.2
"9105",180,0.533333333333333,0.903225806451613,0.2,"mdr",0.2,0.2
"9106",147,0.45578231292517,0.860215053763441,0.25,"mdr",0.2,0.2
"9107",121,0.371900826446281,0.817204301075269,0.3,"mdr",0.2,0.2
"9108",82,0.24390243902439,0.666666666666667,0.4,"mdr",0.2,0.2
"9109",1,0,0.010752688172043,0.1,"leb",0.2,0.2
"9110",1,0,0.010752688172043,0.15,"leb",0.2,0.2
"9111",1,0,0.010752688172043,0.2,"leb",0.2,0.2
"9112",1,0,0.010752688172043,0.25,"leb",0.2,0.2
"9113",1,0,0.010752688172043,0.3,"leb",0.2,0.2
"9114",1,0,0.010752688172043,0.4,"leb",0.2,0.2
"9115",51,0.0784313725490196,0.505376344086022,0.1,"sda",0.2,0.2
"9116",68,0.132352941176471,0.634408602150538,0.15,"sda",0.2,0.2
"9117",68,0.235294117647059,0.559139784946237,0.2,"sda",0.2,0.2
"9118",76,0.236842105263158,0.623655913978495,0.25,"sda",0.2,0.2
"9119",80,0.275,0.623655913978495,0.3,"sda",0.2,0.2
"9120",98,0.36734693877551,0.666666666666667,0.4,"sda",0.2,0.2
"9121",225,0.626666666666667,0.903225806451613,0.1,"mdr",0.2,0.2
"9122",172,0.563953488372093,0.806451612903226,0.15,"mdr",0.2,0.2
"9123",136,0.470588235294118,0.774193548387097,0.2,"mdr",0.2,0.2
"9124",109,0.376146788990826,0.731182795698925,0.25,"mdr",0.2,0.2
"9125",89,0.292134831460674,0.67741935483871,0.3,"mdr",0.2,0.2
"9126",61,0.163934426229508,0.548387096774194,0.4,"mdr",0.2,0.2
"9127",1,0,0.010752688172043,0.1,"leb",0.2,0.2
"9128",1,0,0.010752688172043,0.15,"leb",0.2,0.2
"9129",1,0,0.010752688172043,0.2,"leb",0.2,0.2
"9130",1,0,0.010752688172043,0.25,"leb",0.2,0.2
"9131",1,0,0.010752688172043,0.3,"leb",0.2,0.2
"9132",1,0,0.010752688172043,0.4,"leb",0.2,0.2
"9133",64,0.140625,0.591397849462366,0.1,"sda",0.2,0.2
"9134",70,0.142857142857143,0.645161290322581,0.15,"sda",0.2,0.2
"9135",78,0.192307692307692,0.67741935483871,0.2,"sda",0.2,0.2
"9136",95,0.294736842105263,0.720430107526882,0.25,"sda",0.2,0.2
"9137",77,0.207792207792208,0.655913978494624,0.3,"sda",0.2,0.2
"9138",93,0.290322580645161,0.709677419354839,0.4,"sda",0.2,0.2
"9139",208,0.576923076923077,0.946236559139785,0.1,"mdr",0.2,0.2
"9140",156,0.474358974358974,0.881720430107527,0.15,"mdr",0.2,0.2
"9141",124,0.395161290322581,0.806451612903226,0.2,"mdr",0.2,0.2
"9142",101,0.336633663366337,0.720430107526882,0.25,"mdr",0.2,0.2
"9143",82,0.304878048780488,0.612903225806452,0.3,"mdr",0.2,0.2
"9144",58,0.172413793103448,0.516129032258065,0.4,"mdr",0.2,0.2
"9145",0,0,0,0.1,"leb",0.2,0.2
"9146",0,0,0,0.15,"leb",0.2,0.2
"9147",0,0,0,0.2,"leb",0.2,0.2
"9148",0,0,0,0.25,"leb",0.2,0.2
"9149",0,0,0,0.3,"leb",0.2,0.2
"9150",0,0,0,0.4,"leb",0.2,0.2
"9151",63,0.0793650793650794,0.623655913978495,0.1,"sda",0.2,0.2
"9152",75,0.2,0.645161290322581,0.15,"sda",0.2,0.2
"9153",80,0.175,0.709677419354839,0.2,"sda",0.2,0.2
"9154",100,0.31,0.741935483870968,0.25,"sda",0.2,0.2
"9155",112,0.348214285714286,0.78494623655914,0.3,"sda",0.2,0.2
"9156",116,0.353448275862069,0.806451612903226,0.4,"sda",0.2,0.2
"9157",225,0.608888888888889,0.946236559139785,0.1,"mdr",0.2,0.2
"9158",175,0.52,0.903225806451613,0.15,"mdr",0.2,0.2
"9159",141,0.439716312056738,0.849462365591398,0.2,"mdr",0.2,0.2
"9160",118,0.364406779661017,0.806451612903226,0.25,"mdr",0.2,0.2
"9161",99,0.292929292929293,0.752688172043011,0.3,"mdr",0.2,0.2
"9162",71,0.183098591549296,0.623655913978495,0.4,"mdr",0.2,0.2
"9163",0,0,0,0.1,"leb",0.2,0.2
"9164",0,0,0,0.15,"leb",0.2,0.2
"9165",0,0,0,0.2,"leb",0.2,0.2
"9166",0,0,0,0.25,"leb",0.2,0.2
"9167",0,0,0,0.3,"leb",0.2,0.2
"9168",0,0,0,0.4,"leb",0.2,0.2
"9169",77,0.12987012987013,0.720430107526882,0.1,"sda",0.2,0.2
"9170",79,0.20253164556962,0.67741935483871,0.15,"sda",0.2,0.2
"9171",83,0.156626506024096,0.752688172043011,0.2,"sda",0.2,0.2
"9172",88,0.215909090909091,0.741935483870968,0.25,"sda",0.2,0.2
"9173",102,0.264705882352941,0.806451612903226,0.3,"sda",0.2,0.2
"9174",109,0.311926605504587,0.806451612903226,0.4,"sda",0.2,0.2
"9175",336,0.732142857142857,0.967741935483871,0.1,"mdr",0.2,0.2
"9176",282,0.684397163120567,0.956989247311828,0.15,"mdr",0.2,0.2
